nom,tier,score,statut,date_contact,canal,date_relance,notes,produit,montant_vendu,date_vente,paye,montant_encaisse,commission,statut_livraison,type,libelle,commune,cp,departement,telephone,email,email_status,dirigeant,qualite,raisons,lien_pappers,lien_annuaire,lien_maps,lien_google,lien_linkedin_rech,lien_pagesjaunes,lien_societe,lien_trustpilot,linkedin,domain,effectif,categorie,nb_etablissements_ouverts,nb_etablissements,ca,resultat_net,annee_finances,anciennete,date_creation,nature_juridique,labels,idcc,tva_intra,etat,siren,siret,naf,adresse,latitude,longitude,email_source,email_perso,autres_emails,autres_dirigeants,a_site,web_fait,date_enrichi,source,ville
LAMBDA SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,LE BOURGET,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814806295,81480629500022,80.10Z,,,,,,,,,,,sirene,
LAMER SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,SAINT-SAUVANT,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901959734,90195973400012,80.10Z,,,,,,,,,,,sirene,
LAND'SECURITE,,,a contacter,,,,,,,,,,,,securite,,DAX,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484835475,48483547500019,80.10Z,,,,,,,,,,,sirene,
LANGUEDOC GENERAL INTERVENTION,,,a contacter,,,,,,,,,,,,securite,,GIGEAN,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889816518,88981651800019,80.10Z,,,,,,,,,,,sirene,
LANSURE SECURITY,,,a contacter,,,,,,,,,,,,securite,,ROISSY-EN-FRANCE,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913956058,91395605800022,80.10Z,,,,,,,,,,,sirene,
LAPS,,,a contacter,,,,,,,,,,,,securite,,TRAPPES,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920549383,92054938300023,80.10Z,,,,,,,,,,,sirene,
LARIANS SECURITY +,,,a contacter,,,,,,,,,,,,securite,,ROISSY-EN-FRANCE,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530265693,53026569300040,80.10Z,,,,,,,,,,,sirene,
LAVANGUARD,,,a contacter,,,,,,,,,,,,securite,,MARSEILLE,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889270807,88927080700023,80.10Z,,,,,,,,,,,sirene,
LAXCES SYSTEMS,,,a contacter,,,,,,,,,,,,securite,,NOYELLES-GODAULT,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430476515,43047651500043,80.10Z,,,,,,,,,,,sirene,
LBM SECURITE SERVICE,,,a contacter,,,,,,,,,,,,securite,,LE BROUILH-MONBERT,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440270627,44027062700019,80.10Z,,,,,,,,,,,sirene,
LE PONTIS SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,EZANVILLE,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497997775,49799777500026,80.10Z,,,,,,,,,,,sirene,
LEADER GUARD,,,a contacter,,,,,,,,,,,,securite,,FEUCHEROLLES,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510120850,51012085000035,80.10Z,,,,,,,,,,,sirene,
LEADER SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,SAINT-DENIS,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953920907,95392090700011,80.10Z,,,,,,,,,,,sirene,
LEADER VIGILANCE,,,a contacter,,,,,,,,,,,,securite,,LEVALLOIS-PERRET,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433799020,43379902000048,80.10Z,,,,,,,,,,,sirene,
LES ARGONAUTES SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,SAINT-MAUR-DES-FOSSES,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507496230,50749623000032,80.10Z,,,,,,,,,,,sirene,
LF SYSTEM S,,,a contacter,,,,,,,,,,,,securite,,PORNIC,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415085299,41508529900030,80.20Z,,,,,,,,,,,sirene,
LGP SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,CREUZIER-LE-NEUF,,03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920177953,92017795300014,80.10Z,,,,,,,,,,,sirene,
LHK SECURITE,,,a contacter,,,,,,,,,,,,securite,,NICE,,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848857025,84885702500011,80.10Z,,,,,,,,,,,sirene,
LICORNE PROTECTION PRIVEE,,,a contacter,,,,,,,,,,,,securite,,GRIGNY,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509060158,50906015800011,80.10Z,,,,,,,,,,,sirene,
LIMANDI - SECURITY,,,a contacter,,,,,,,,,,,,securite,,POISSY,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813235561,81323556100020,80.10Z,,,,,,,,,,,sirene,
LION SECURITIS,,,a contacter,,,,,,,,,,,,securite,,GRENOBLE,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822775672,82277567200014,80.10Z,,,,,,,,,,,sirene,
LK SECURITE,,,a contacter,,,,,,,,,,,,securite,,TOULOUSE,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879411528,87941152800018,80.10Z,,,,,,,,,,,sirene,
LKD SECURITE,,,a contacter,,,,,,,,,,,,securite,,PIERREFITTE-SUR-SEINE,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811595792,81159579200029,80.10Z,,,,,,,,,,,sirene,
LKS EVENTS,,,a contacter,,,,,,,,,,,,securite,,BAIE-MAHAULT,,971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892705211,89270521100027,80.10Z,,,,,,,,,,,sirene,
LKS PROTECTION,,,a contacter,,,,,,,,,,,,securite,,BAIE-MAHAULT,,971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892705591,89270559100022,80.10Z,,,,,,,,,,,sirene,
LOCALARME,,,a contacter,,,,,,,,,,,,securite,,VAUREAL,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852238369,85223836900031,80.10Z,,,,,,,,,,,sirene,
LOIR ET CHER SECURITE,,,a contacter,,,,,,,,,,,,securite,,SAINT-GERVAIS-LA-FORET,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494254790,49425479000046,80.10Z,,,,,,,,,,,sirene,
LONE WOLF SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,GRENOBLE,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831462940,83146294000014,80.20Z,,,,,,,,,,,sirene,
LOOMIS ENGINEERING MAINTENANCE INSTALLATION,,,a contacter,,,,,,,,,,,,securite,,AUBERVILLIERS,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834933376,83493337600016,80.20Z,,,,,,,,,,,sirene,
LOOMIS LOGISTIQUE DE VALEURS AZUR,,,a contacter,,,,,,,,,,,,securite,,AUBERVILLIERS,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,037020757,03702075700037,80.10Z,,,,,,,,,,,sirene,
LPN SECURITE SERVICES,,,a contacter,,,,,,,,,,,,securite,,BOULOGNE-BILLANCOURT,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514009562,51400956200042,80.20Z,,,,,,,,,,,sirene,
LPSECURITE,,,a contacter,,,,,,,,,,,,securite,,FLERS,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517721460,51772146000049,80.10Z,,,,,,,,,,,sirene,
LS,,,a contacter,,,,,,,,,,,,securite,,CENON,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842234627,84223462700029,80.20Z,,,,,,,,,,,sirene,
LSP SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,VIENNE,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824486070,82448607000017,80.10Z,,,,,,,,,,,sirene,
LSW FRANCE SECURITE,,,a contacter,,,,,,,,,,,,securite,,MORLINCOURT,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884126525,88412652500010,80.10Z,,,,,,,,,,,sirene,
LT SECURITY SERVICE,,,a contacter,,,,,,,,,,,,securite,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879065738,87906573800020,80.10Z,,,,,,,,,,,sirene,
LUTECE PROTECTION PRIVEE,,,a contacter,,,,,,,,,,,,securite,,BOISSY-SAINT-LEGER,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518648845,51864884500031,80.10Z,,,,,,,,,,,sirene,
LUTECE SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537626624,53762662400036,80.10Z,,,,,,,,,,,sirene,
LUXORM.SECURITE,,,a contacter,,,,,,,,,,,,securite,,NICE,,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828431254,82843125400014,80.10Z,,,,,,,,,,,sirene,
LYCAON,,,a contacter,,,,,,,,,,,,securite,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884564378,88456437800013,80.10Z,,,,,,,,,,,sirene,
LYNX ASSISTANCE,,,a contacter,,,,,,,,,,,,securite,,REZE,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421342304,42134230400043,80.10Z,,,,,,,,,,,sirene,
LYNX SECURITE,,,a contacter,,,,,,,,,,,,securite,,POINTE-A-PITRE,,971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803387026,80338702600013,80.10Z,,,,,,,,,,,sirene,
LYON EVENTS SECURITE,,,a contacter,,,,,,,,,,,,securite,,MIRIBEL,,01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844617530,84461753000010,80.10Z,,,,,,,,,,,sirene,
LYON PROTECTION SERVICES,,,a contacter,,,,,,,,,,,,securite,,TERNAY,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808265029,80826502900021,80.10Z,,,,,,,,,,,sirene,
LYSECURITE SAS,,,a contacter,,,,,,,,,,,,securite,,MEAUX,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452180342,45218034200084,80.10Z,,,,,,,,,,,sirene,
M DIA SECURITY,,,a contacter,,,,,,,,,,,,securite,,LE BOURGET,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882452865,88245286500034,80.10Z,,,,,,,,,,,sirene,
M SECURITE,,,a contacter,,,,,,,,,,,,securite,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833409485,83340948500020,80.10Z,,,,,,,,,,,sirene,
M&M SECURITE,,,a contacter,,,,,,,,,,,,securite,,PIERREFITTE-SUR-SEINE,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882574361,88257436100011,80.10Z,,,,,,,,,,,sirene,
M&S SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,VIGNEUX-SUR-SEINE,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882627185,88262718500011,80.10Z,,,,,,,,,,,sirene,
M-K PROD.SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,SAINT-MEMMIE,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824493506,82449350600011,80.10Z,,,,,,,,,,,sirene,
M-SECURITE,,,a contacter,,,,,,,,,,,,securite,,CANNES,,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794405654,79440565400029,80.10Z,,,,,,,,,,,sirene,
M.A.S SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,AULNAY SOUS BOIS,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889343752,88934375200024,80.10Z,,,,,,,,,,,sirene,
M.C. SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,VILLEPINTE,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823154075,82315407500027,80.10Z,,,,,,,,,,,sirene,
M.S.A MISSION SECURITE ATLANTIQUE,,,a contacter,,,,,,,,,,,,securite,,SAINT-HERBLAIN,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814360228,81436022800088,80.10Z,,,,,,,,,,,sirene,
M2F SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,BAIE-MAHAULT,,971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853930345,85393034500014,80.10Z,,,,,,,,,,,sirene,
MAC SECURITY PRIVEE,,,a contacter,,,,,,,,,,,,securite,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481710432,48171043200024,80.10Z,,,,,,,,,,,sirene,
MADAY,,,a contacter,,,,,,,,,,,,securite,,SAINT-PRIEST-EN-JAREZ,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341933968,34193396800032,80.10Z,,,,,,,,,,,sirene,
MAG SECURITE (MANAGEMENT ACCUEIL GARDIENNAGE),,,a contacter,,,,,,,,,,,,securite,,CORMELLES-LE-ROYAL,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488246562,48824656200026,80.10Z,,,,,,,,,,,sirene,
MAGNUM SECURITE,,,a contacter,,,,,,,,,,,,securite,,CAGNES-SUR-MER,,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521940742,52194074200021,80.10Z,,,,,,,,,,,sirene,
MAIN DE FER ET GANT DE VELOURS,,,a contacter,,,,,,,,,,,,securite,,BRY-SUR-MARNE,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484981261,48498126100031,80.10Z,,,,,,,,,,,sirene,
MAINS FORTES SECURITY,,,a contacter,,,,,,,,,,,,securite,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978049450,97804945000015,80.10Z,,,,,,,,,,,sirene,
MAINTENANCE POMPIERS SERVICES,,,a contacter,,,,,,,,,,,,securite,,MARSEILLE,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913302956,91330295600028,80.10Z,,,,,,,,,,,sirene,
MAITRISE ET DISSUASION SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,SAINT-DENIS,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424201614,42420161400072,80.10Z,,,,,,,,,,,sirene,
MAJOR INTERNATIONAL PROTECT,,,a contacter,,,,,,,,,,,,securite,,VILLENEUVE-LOUBET,,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804838266,80483826600034,80.10Z,,,,,,,,,,,sirene,
MALCA AMIT FRANCE,,,a contacter,,,,,,,,,,,,securite,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394524417,39452441700117,80.10Z,,,,,,,,,,,sirene,
MAN SECURITE INTERVENTION,,,a contacter,,,,,,,,,,,,securite,,GARGES-LES-GONESSE,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528218357,52821835700028,80.10Z,,,,,,,,,,,sirene,
MANAGEMENT. CONSEIL. SECURITE,,,a contacter,,,,,,,,,,,,securite,,DEUIL-LA-BARRE,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523071959,52307195900036,80.10Z,,,,,,,,,,,sirene,
MANUS FACILITIES MANAGEMENT,,,a contacter,,,,,,,,,,,,securite,,NICE,,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450741467,45074146700010,80.10Z,,,,,,,,,,,sirene,
MAPS SECURITE,,,a contacter,,,,,,,,,,,,securite,,NANTES,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897632766,89763276600019,80.20Z,,,,,,,,,,,sirene,
MAPS SECURITY,,,a contacter,,,,,,,,,,,,securite,,MARSEILLE,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894182955,89418295500019,80.10Z,,,,,,,,,,,sirene,
MARFA SECURITE,,,a contacter,,,,,,,,,,,,securite,,NANTES,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851917377,85191737700026,80.10Z,,,,,,,,,,,sirene,
MARVEL SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,BOULOGNE-BILLANCOURT,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800317935,80031793500024,80.10Z,,,,,,,,,,,sirene,
MASCAREIGNES PREVENTION SECURITE,,,a contacter,,,,,,,,,,,,securite,,SAINT-DENIS,,974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507914166,50791416600040,80.10Z,,,,,,,,,,,sirene,
MASDIAL SECURITE,,,a contacter,,,,,,,,,,,,securite,,COLLEVILLE-MONTGOMERY,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511542052,51154205200010,80.10Z,,,,,,,,,,,sirene,
MASK SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,DOMONT,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920408804,92040880400010,80.10Z,,,,,,,,,,,sirene,
MASSENT SECURITE ET PREVENTION,,,a contacter,,,,,,,,,,,,securite,,FRONTIGNAN,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890908452,89090845200018,80.20Z,,,,,,,,,,,sirene,
MASSOURY SURVEILLANCE,,,a contacter,,,,,,,,,,,,securite,,SAINT-MERY,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797477890,79747789000025,80.10Z,,,,,,,,,,,sirene,
MASTER SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,BRON,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798293668,79829366800017,80.20Z,,,,,,,,,,,sirene,
MASTER SECURITY,,,a contacter,,,,,,,,,,,,securite,,CUERS,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824143929,82414392900035,80.10Z,,,,,,,,,,,sirene,
MAX SECURITE,,,a contacter,,,,,,,,,,,,securite,,AULNAY-SOUS-BOIS,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831992730,83199273000026,80.10Z,,,,,,,,,,,sirene,
MAX VIGILANCE,,,a contacter,,,,,,,,,,,,securite,,VILLETANEUSE,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812109429,81210942900025,80.10Z,,,,,,,,,,,sirene,
MAXPRO - SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818750861,81875086100036,80.10Z,,,,,,,,,,,sirene,
MAYAN SECURITE,,,a contacter,,,,,,,,,,,,securite,,BOURG-LES-VALENCE,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820338358,82033835800030,80.10Z,,,,,,,,,,,sirene,
MB CORPS',,,a contacter,,,,,,,,,,,,securite,,FOIX,,09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802857771,80285777100041,80.10Z,,,,,,,,,,,sirene,
MBC SECURITE SAS,,,a contacter,,,,,,,,,,,,securite,,LYON,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889203865,88920386500015,80.20Z,,,,,,,,,,,sirene,
MBS SECURITY,,,a contacter,,,,,,,,,,,,securite,,CHATILLON,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888206661,88820666100025,80.10Z,,,,,,,,,,,sirene,
MC INCENDIE,,,a contacter,,,,,,,,,,,,securite,,LE PONT-DE-CLAIX,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,953937562,95393756200015,80.20Z,,,,,,,,,,,sirene,
MC SECURITE,,,a contacter,,,,,,,,,,,,securite,,CASTELNAU-LE-LEZ,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838300739,83830073900011,80.10Z,,,,,,,,,,,sirene,
MC SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,ORLY,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889836979,88983697900027,80.10Z,,,,,,,,,,,sirene,
MD GUARD (SECURITE PRIVEE),,,a contacter,,,,,,,,,,,,securite,,SAINT-DENIS,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435133095,43513309500040,80.10Z,,,,,,,,,,,sirene,
MD2 GROUPEMENTS,,,a contacter,,,,,,,,,,,,securite,,ISTRES,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452485303,45248530300013,80.10Z,,,,,,,,,,,sirene,
MEDITERRANEE SERVICE PROTECTION,,,a contacter,,,,,,,,,,,,securite,,STAINS,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799573712,79957371200095,80.10Z,,,,,,,,,,,sirene,
MEGA PROTECTION SECURITE PLUS,,,a contacter,,,,,,,,,,,,securite,,LES ABYMES,,971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513621581,51362158100018,80.20Z,,,,,,,,,,,sirene,
MERABET GARDIENNAGE SECURITE,,,a contacter,,,,,,,,,,,,securite,,AVIGNON,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913207106,91320710600018,80.10Z,,,,,,,,,,,sirene,
METIS SECURITE,,,a contacter,,,,,,,,,,,,securite,,SAINT-NICOLAS,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827469339,82746933900036,80.10Z,,,,,,,,,,,sirene,
MEYER SECURITE MS,,,a contacter,,,,,,,,,,,,securite,,MANDELIEU-LA-NAPOULE,,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408393833,40839383300012,80.10Z,,,,,,,,,,,sirene,
MGD INTERVENTION,,,a contacter,,,,,,,,,,,,securite,,BREST,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891489668,89148966800014,80.10Z,,,,,,,,,,,sirene,
MGE SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,ROISSY-EN-BRIE,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807785050,80778505000012,80.10Z,,,,,,,,,,,sirene,
MGMS47,,,a contacter,,,,,,,,,,,,securite,,SAINTE-BAZEILLE,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831131610,83113161000022,80.10Z,,,,,,,,,,,sirene,
MHL SECURITY AGENCY,,,a contacter,,,,,,,,,,,,securite,,PERPIGNAN,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835192410,83519241000024,80.10Z,,,,,,,,,,,sirene,
MI 4E,,,a contacter,,,,,,,,,,,,securite,,CORMEILLES-EN-PARISIS,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353862550,35386255000038,80.20Z,,,,,,,,,,,sirene,
MIB,,,a contacter,,,,,,,,,,,,securite,,BAIE-MAHAULT,,971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490143617,49014361700036,80.10Z,,,,,,,,,,,sirene,
MICHAUD SECURITE PROTECTION PRIVEE - MSP,,,a contacter,,,,,,,,,,,,securite,,TRIGUERES,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798598009,79859800900024,80.10Z,,,,,,,,,,,sirene,
MICRIS SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,EZANVILLE,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789855285,78985528500027,80.10Z,,,,,,,,,,,sirene,
MIDEL,,,a contacter,,,,,,,,,,,,securite,,SAINT QUENTIN,,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482067154,48206715400021,80.10Z,,,,,,,,,,,sirene,
MIDGARD SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,CLOHARS-FOUESNANT,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949755292,94975529200016,80.10Z,,,,,,,,,,,sirene,
MIDI-PYRENEES SECURITE,,,a contacter,,,,,,,,,,,,securite,,MARSSAC-SUR-TARN,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750304966,75030496600039,80.10Z,,,,,,,,,,,sirene,
MILEV SECURITE SERVICES,,,a contacter,,,,,,,,,,,,securite,,EYBENS,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822946919,82294691900021,80.10Z,,,,,,,,,,,sirene,
MILLE FEUILLES,,,a contacter,,,,,,,,,,,,securite,,ROYAN,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445398332,44539833200038,80.10Z,,,,,,,,,,,sirene,
MIRADOR SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,SAINT-OUEN-SUR-SEINE,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839070000,83907000000022,80.10Z,,,,,,,,,,,sirene,
MIRADOR SERVICES,,,a contacter,,,,,,,,,,,,securite,,CHANDAI,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794960351,79496035100011,80.10Z,,,,,,,,,,,sirene,
MISSION SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,IVRY-SUR-SEINE,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807749189,80774918900047,80.10Z,,,,,,,,,,,sirene,
MJ SECURITE,,,a contacter,,,,,,,,,,,,securite,,LYON,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981071061,98107106100015,80.10Z,,,,,,,,,,,sirene,
MLDD SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,BONDY,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918836479,91883647900025,80.10Z,,,,,,,,,,,sirene,
MLS PROTECTION SECURITE,,,a contacter,,,,,,,,,,,,securite,,PARIS,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880709381,88070938100011,80.10Z,,,,,,,,,,,sirene,
MODERNE ASSISTANCE,,,a contacter,,,,,,,,,,,,securite,,MONTREUIL,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428799027,42879902700027,80.20Z,,,,,,,,,,,sirene,
MONDIAL PREVENTION SECURITE,,,a contacter,,,,,,,,,,,,securite,,LA PENNE-SUR-HUVEAUNE,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477785174,47778517400095,80.10Z,,,,,,,,,,,sirene,
MONDIAL SECURITE,,,a contacter,,,,,,,,,,,,securite,,NOISY-LE-GRAND,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835005554,83500555400034,80.10Z,,,,,,,,,,,sirene,
MONT BLANC PREVENTION ET SECURITE,,,a contacter,,,,,,,,,,,,securite,,THYEZ,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853356798,85335679800027,80.10Z,,,,,,,,,,,sirene,
MOURAUD SECURITE,,,a contacter,,,,,,,,,,,,securite,,GENSAC,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830449674,83044967400019,80.10Z,,,,,,,,,,,sirene,
MOURIDE PROTECTION SECURITE,,,a contacter,,,,,,,,,,,,securite,,LA COURNEUVE,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842327561,84232756100028,80.10Z,,,,,,,,,,,sirene,
MP*SP,,,a contacter,,,,,,,,,,,,securite,,VERNEUIL-SUR-VIENNE,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828106658,82810665800036,80.10Z,,,,,,,,,,,sirene,
MS SECURITE PRIVEE,,,a contacter,,,,,,,,,,,,securite,,LISSES,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812896686,81289668600027,80.10Z,,,,,,,,,,,sirene,
MS3 SECURITY,,,a contacter,,,,,,,,,,,,securite,,LE KREMLIN-BICETRE,,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914568068,91456806800029,80.10Z,,,,,,,,,,,sirene,
